"id","user","body","created_at"
"414","jigglybush","ummm","2021-04-19 20:46:12"
"415","deadeddy97","wow","2021-04-19 20:46:12"
"416","karansridhar","OMEGASP","2021-04-19 20:46:12"
"417","merzifowski","wut","2021-04-19 20:46:12"
"418","sheriffcy","DansGame","2021-04-19 20:46:12"
"419","summonersc2","LMAO","2021-04-19 20:46:12"
"420","darmoredfish","D:","2021-04-19 20:46:12"
"421","jedbarlow06","KEKW","2021-04-19 20:46:12"
"422","qmoon0","OMEGASP WTF","2021-04-19 20:46:12"
"423","itsjeeeeeef","D:","2021-04-19 20:46:12"
"424","petro6010","D:","2021-04-19 20:46:12"
"425","mupay","lmao","2021-04-19 20:46:13"
"426","d_sch97","@GothamChess How do you read the chat so fast?","2021-04-19 20:46:13"
"427","twitfraggle","OMEGALUL","2021-04-19 20:46:13"
"428","rem_optimusprime","D:","2021-04-19 20:46:13"
"429","tytysayshi","KEKW","2021-04-19 20:46:13"
"430","stayhibernated","KEKW","2021-04-19 20:46:13"
"431","a_izen","KEKW","2021-04-19 20:46:13"
"432","freqing","D:","2021-04-19 20:46:13"
"433","eddierhino","D:","2021-04-19 20:46:13"
"434","flameydex","clearly he pipis in his pampers","2021-04-19 20:46:14"
"435","shiveythicey","definitely rated below 800","2021-04-19 20:46:14"
"436","deadeddy97","poggers","2021-04-19 20:46:15"
"437","neutralperson75","D: WTF","2021-04-19 20:46:15"
"438","batunian","lol","2021-04-19 20:46:15"
"439","petcheetah2109","""loser boy""","2021-04-19 20:46:16"
"440","xwitekx02","KEKW","2021-04-19 20:46:16"
"441","not_jack_howard","whaaat","2021-04-19 20:46:16"
"442","jhaha","KEKW","2021-04-19 20:46:16"
"443","f0x_13","KEKW","2021-04-19 20:46:17"
"444","its_splat","1v1 vs what lol?","2021-04-19 20:46:17"
"445","walrusman1","D:","2021-04-19 20:46:17"
"446","lolme78","D:","2021-04-19 20:46:17"
"447","flavius_aetius_spqr","KKona Clap","2021-04-19 20:46:17"
"448","bigdaddy619x_","KEKW","2021-04-19 20:46:17"
"449","hjalbjorn","Pepega /","2021-04-19 20:46:17"
"450","samontenegro","wtfffff","2021-04-19 20:46:17"
"451","seurpentard","DRAW","2021-04-19 20:46:17"
"452","xavitron17","Indonesia back again","2021-04-19 20:46:18"
"453","lucot_09","people are sad","2021-04-19 20:46:18"
"454","ligmapolas","D:","2021-04-19 20:46:18"
"455","the7thnoodle","LIFE IS A RAINBOW OF IDIOCY","2021-04-19 20:46:18"
"456","tjf220","boy, that escalated quickly","2021-04-19 20:46:18"
"457","eadamr","D:","2021-04-19 20:46:18"
"458","mote_music","That a little scary","2021-04-19 20:46:18"
"459","gm_nikaru_hakamura","HAHAHAAH 48:33 VS 0:00!! HAHAHA","2021-04-19 20:46:19"
"460","physiczzzs","wtf","2021-04-19 20:46:19"
"461","matkv","KEKW roasted","2021-04-19 20:46:19"
"462","reinholdkerberos","D:","2021-04-19 20:46:19"
"463","bill_nye_official_vr","Male/female/other poll when","2021-04-19 20:46:20"
"464","chonky444","degenerates","2021-04-19 20:46:20"
"465","kerozine4u","under 15","2021-04-19 20:46:20"
"466","xhaxhwxt","KEKW","2021-04-19 20:46:21"
"467","legitbud3r","OMEGASP","2021-04-19 20:46:21"
"468","thanatos_god0fdeath","D: how could he","2021-04-19 20:46:21"
"469","samontenegro","wtf KEKW","2021-04-19 20:46:21"
"470","widemouthsid","the fuck","2021-04-19 20:46:21"
"471","lumin892","D:","2021-04-19 20:46:21"
"472","oliverscomplexes","wtf is wrong with these ppl","2021-04-19 20:46:22"
"473","temirking25","А русскоязычных все больше)","2021-04-19 20:46:22"
"474","biggestbawz","Do you like RuneScape?","2021-04-19 20:46:23"
"475","vitobf_","yep","2021-04-19 20:46:23"
"476","bilbosbuttons","hes a troll","2021-04-19 20:46:23"
"477","eadamr","YEP","2021-04-19 20:46:24"
"478","physiczzzs","LMFAo","2021-04-19 20:46:24"
"479","sheriffcy","yeah prob","2021-04-19 20:46:24"
"480","hockeyfan48","YEP","2021-04-19 20:46:24"
"481","sc1r","true","2021-04-19 20:46:24"
"482","spiritsmaker","D:","2021-04-19 20:46:24"
"483","eric_thuffelbutter","isn't that racist","2021-04-19 20:46:24"
"484","schmee","CRINGELORD","2021-04-19 20:46:25"
"485","abyssile","Such a small Peen","2021-04-19 20:46:25"
"486","sakerino","just a troll","2021-04-19 20:46:25"
"487","kchitoge444","cripple man with glasses","2021-04-19 20:46:25"
"488","stormy_71","what tha f*** is this guy thinking hahaha wtf","2021-04-19 20:46:26"
"489","hammxrr","1v1 loser boy LMFAO","2021-04-19 20:46:26"
"490","carrot_patch","Some people are troubled...","2021-04-19 20:46:27"
"491","neutralperson75","YEP","2021-04-19 20:46:28"
"492","schmee","GET OFF THE PLANE KEKW","2021-04-19 20:46:28"
"493","duken_e","D: N","2021-04-19 20:46:28"
"494","sirscruffy17","5 head move right there","2021-04-19 20:46:28"
"495","the_crow_guy","will fabi also get mire time","2021-04-19 20:46:29"
"496","jeggelo","the FBI is profiling them too","2021-04-19 20:46:29"
"497","frikensansguy","racism","2021-04-19 20:46:30"
"498","alephbeyet","are you the highest VIEWED TWITCH chess streamer????","2021-04-19 20:46:30"
"499","deadeddy97","wears a headband!","2021-04-19 20:46:30"
"500","reed_jr","Weirdo","2021-04-19 20:46:30"
"501","madison_bot","8  year old prob","2021-04-19 20:46:31"
"502","krondon","Bruh","2021-04-19 20:46:31"
"503","tim7000","true","2021-04-19 20:46:31"
"504","kyber4012","PunOko PunOko","2021-04-19 20:46:31"
"505","tytysayshi","L OMEGALUL SER B OMEGALUL Y","2021-04-19 20:46:31"
"506","muditsharma2003","WOW DUDE SO WEIRD","2021-04-19 20:46:32"
"507","applesauce_z","YEP","2021-04-19 20:46:32"
"508","itsmestevec","It’s legal now yes, they passed the law like 2 weeks ago","2021-04-19 20:46:32"
"509","magiel321","Whats goin on","2021-04-19 20:46:32"
"510","cornerhorn","Thats a racist view though","2021-04-19 20:46:32"
"511","emilista","They just want attention @GothamChess","2021-04-19 20:46:33"
"512","oliverscomplexes","fucking idiot","2021-04-19 20:46:33"
"513","ellis613","1000000%","2021-04-19 20:46:33"
"514","officeradil","D:","2021-04-19 20:46:33"
"515","2ilite","IS THIS MATCH OVER?","2021-04-19 20:46:33"
"516","lucot_09","I think it could be anyone really @GothamChess","2021-04-19 20:46:34"
"517","k0n1ak","they are just sad","2021-04-19 20:46:34"
"518","jhaha","1v1 against my engine bro","2021-04-19 20:46:34"
"519","pepetotheboy","@GothamChess i am an edgy white teenager and i took that personally","2021-04-19 20:46:34"
"520","fjfnstuff","true","2021-04-19 20:46:35"
"521","frikensansguy","hilarious","2021-04-19 20:46:35"
"522","krondon","So edgy","2021-04-19 20:46:36"
"523","momo__002","n slur","2021-04-19 20:46:37"
"524","flavius_aetius_spqr","OLD COD LOBBIES FeelsStrongMan","2021-04-19 20:46:37"
"525","abhfjsgfifg","D:","2021-04-19 20:46:38"
"526","salds331","gotham have you ever been to brazil?","2021-04-19 20:46:38"
"527","jcoolguy14","Like 14","2021-04-19 20:46:39"
"528","frankythesovietwizard","yea pretty much","2021-04-19 20:46:39"
"529","jamespartwhite7","edgy white teenager that thinks he's destined for the NBA","2021-04-19 20:46:39"
"530","xwitekx02","KEKW WTF","2021-04-19 20:46:39"
"531","hunterlteer","Incels...","2021-04-19 20:46:40"
"532","blokblak","+ neckbeard","2021-04-19 20:46:40"
"533","pandunderscoreaaa","D:","2021-04-19 20:46:40"
"534","user420691738","Do you want fabiano to win?","2021-04-19 20:46:40"
"535","trytosaymynamebackwards","he plays COD and you can hear the echo of his parents house when he speaks in the mic","2021-04-19 20:46:41"
"536","momiamgay","Fabi lost on clock omegalul","2021-04-19 20:46:41"
"537","itsjeeeeeef","they fell victim to alt-right pipeline and havent left yet","2021-04-19 20:46:41"
"538","primoz2005","HiS bRotHeR tYpeD ThAT","2021-04-19 20:46:42"
"539","r0aringgg","fabi's time ?","2021-04-19 20:46:42"
"540","toastedgrease","yay","2021-04-19 20:46:42"
"541","thanatos_god0fdeath","FABI FLAGGED??","2021-04-19 20:46:43"
"542","imsoupsta","what up","2021-04-19 20:46:43"
"543","karansridhar","OMEGASP","2021-04-19 20:46:43"
"544","frikensansguy","racism = hilarity","2021-04-19 20:46:44"
"545","nekromancer75","when was the last time you played the bongcloud in a tourny ?? OhMyDog OhMyDog OhMyDog","2021-04-19 20:46:44"
"546","gm_nikaru_hakamura","HAHAHAHAHA How can you have 48:33 and the other 0:00? HAHAHA What a nooooob","2021-04-19 20:46:44"
"547","neutralperson75","KKona ME","2021-04-19 20:46:44"
"548","levant1ne","probably 14","2021-04-19 20:46:45"
"549","reed_jr","They are","2021-04-19 20:46:45"
"550","a_rahman_","did he say the R word or the N word?","2021-04-19 20:46:45"
"551","neutralperson75","KKona","2021-04-19 20:46:46"
"552","mike__oxlongg","LMAOOO","2021-04-19 20:46:46"
"553","philipp131313","People these days bruhhh, just going crazy","2021-04-19 20:46:46"
"554","filayyyinthelab","Did you get in trouble with your parents from smoking man.","2021-04-19 20:46:46"
"555","itsmestevec","Or southern kkk members","2021-04-19 20:46:47"
"556","belchicola","TRUE","2021-04-19 20:46:47"
"557","samontenegro","1v1 fox final destination no items","2021-04-19 20:46:47"
"558","gwolfeng","TRUE LULW","2021-04-19 20:46:47"
"559","cornerhorn","dont stereo type","2021-04-19 20:46:47"
"560","karasumorrigan","KEKW","2021-04-19 20:46:47"
"561","farmer878","I love levy","2021-04-19 20:46:47"
"562","penguimms","YEP","2021-04-19 20:46:47"
"563","eadamr","LULW TRUE","2021-04-19 20:46:48"
"564","abandonscars","KEKW","2021-04-19 20:46:48"
"565","flavius_aetius_spqr","KKona ME","2021-04-19 20:46:48"
"566","mrfraz2021","haha","2021-04-19 20:46:48"
"567","sheriffcy","LUL","2021-04-19 20:46:48"
"568","bamanguragain","yes","2021-04-19 20:46:48"
"569","mcblessen","they are","2021-04-19 20:46:48"
"570","breadscience","TRUE","2021-04-19 20:46:49"
"571","batunian","Yeah, it's a kid who needed to be taught better","2021-04-19 20:46:49"
"572","merzifowski","probably","2021-04-19 20:46:49"
"573","dyl892","Banhammer","2021-04-19 20:46:49"
"574","daytothepotato1","KEKW","2021-04-19 20:46:49"
"575","mupay","OMEGALUL","2021-04-19 20:46:49"
"576","elangfb","edgy hahaha","2021-04-19 20:46:49"
"577","the_crow_guy","will fabi also get more time??","2021-04-19 20:46:49"
"578","elfofthestorm","imrosenToilet imrosenToilet imrosenToilet imrosenToilet","2021-04-19 20:46:49"
"579","typewriter444","LULW","2021-04-19 20:46:50"
"580","mythraxyt","TRUEEEEEEE","2021-04-19 20:46:50"
"581","findle0","is the move Rc5","2021-04-19 20:46:50"
"582","afreejuicer","a republican","2021-04-19 20:46:50"
"583","nebularr62","LUL LUL LUL LUL","2021-04-19 20:46:51"
"584","stormy_71","is he lost? btw. you play overwatch?","2021-04-19 20:46:51"
"585","thatraisintho","@AlephBeyet what type of fucking question is tat of course he's not","2021-04-19 20:46:52"
"586","duken_e","KKonaW","2021-04-19 20:46:52"
"587","acooldude","teenagers do be like that","2021-04-19 20:46:52"
"588","theelodestroyer","chess can teach you a lot about racism, its so much harder being black.","2021-04-19 20:46:53"
"589","hatat5","Could be boys of color that are trying to assimilate into conservative whiteness","2021-04-19 20:46:53"
"590","cornerhorn","huh","2021-04-19 20:46:53"
"591","boilingcold_","KKona my son","2021-04-19 20:46:53"
"592","calcober","KEKW","2021-04-19 20:46:54"
"593","hockeyfan48","As a former edgy white teenager who was raised as a conservative, you're 100% right @GothamChess KEKW","2021-04-19 20:46:54"
"594","therealryuuko","KKona so what?","2021-04-19 20:46:54"
"595","xsavage_plays","yes LUL","2021-04-19 20:46:54"
"596","sc1r","KKona SO?","2021-04-19 20:46:55"
"597","ruilar99","@josephbrav what piece?","2021-04-19 20:46:55"
"598","patdaking2011","ResidentSleeper racism","2021-04-19 20:46:55"
"599","noodles_smh","hu","2021-04-19 20:46:55"
"600","washjose","@gothamchess who you main in OW","2021-04-19 20:46:56"
"601","poehamilton","only kids play dumb video games...","2021-04-19 20:46:56"
"602","oscarricky02","i never saw black people says hard n word willy nilly","2021-04-19 20:46:56"
"603","eric_thuffelbutter","did you help storm the capitol levy?","2021-04-19 20:46:56"
"604","nle_m0nkey","hahahah","2021-04-19 20:46:56"
"605","mrrat231","yeah on everygame really","2021-04-19 20:46:56"
"606","forneutral","it's mayo-american not white, pls be politically correct","2021-04-19 20:46:56"
"607","squaahh","gottteeeem","2021-04-19 20:46:57"
"608","sonofapancak","What happen since the time stop?","2021-04-19 20:46:57"
"609","mrjoerogan","what a fucking idiot lol that guy is a loser","2021-04-19 20:46:57"
"610","jack_fitz","Edgy white teenager is a large part of the Twitch demographic","2021-04-19 20:46:57"
"611","scofield077","which n word?","2021-04-19 20:46:57"
"612","baileyunlimited","have you ever streamed OW?","2021-04-19 20:46:57"
"613","wayvy","have you played age of empires?","2021-04-19 20:46:57"
"614","muditsharma2003","@gothamchess XQC OMEGALUL","2021-04-19 20:46:57"
"615","krondon","100%","2021-04-19 20:46:58"
"616","abhfjsgfifg","D: D:","2021-04-19 20:46:58"
"617","vitobf_","@A_Rahman_ n word hard r","2021-04-19 20:46:58"
"618","flavius_aetius_spqr","AH","2021-04-19 20:46:58"
"619","cornerhorn","wow","2021-04-19 20:46:58"
"620","raffy10000","Or they are just trolls","2021-04-19 20:46:58"
"621","biggestbawz","I feel like you like Oldschool RuneScape","2021-04-19 20:46:59"
"622","thanatos_god0fdeath","KKona MY BOY","2021-04-19 20:46:59"
"623","emilista","they want attention just to you notice them @GothamChess","2021-04-19 20:46:59"
"624","abdonaggar","pog","2021-04-19 20:46:59"
"625","taz28980","Pog","2021-04-19 20:46:59"
"626","deadeddy97","no fabi didn't flag","2021-04-19 20:46:59"
"627","gahmby","I think it's a 40 year old mother of 3","2021-04-19 20:46:59"
"628","abhfjsgfifg","D:","2021-04-19 20:46:59"
"629","fitzj_","definitely a genji main","2021-04-19 20:46:59"
"630","ellis613","they cover their eyes with black died bangs","2021-04-19 20:46:59"
"631","peklarek","@GothamChess You play ow?? What hero do you play","2021-04-19 20:47:00"
"632","mattyadada14","So the people that stormed the capital are racist?","2021-04-19 20:47:00"
"633","mrbraz1","do u ofter play OW? @gothamchess","2021-04-19 20:47:00"
"634","abandonscars","KKona","2021-04-19 20:47:00"
"635","abhfjsgfifg","D:D:","2021-04-19 20:47:00"
"636","sheriffcy","KKonaW","2021-04-19 20:47:01"
"637","alephbeyet","timer is at 0000000000 ??","2021-04-19 20:47:01"
"638","the7thnoodle","Most people like that are too emotionally attached to the game","2021-04-19 20:47:01"
"639","duskffa","catJAM","2021-04-19 20:47:01"
"640","abhfjsgfifg","D:","2021-04-19 20:47:02"
"641","matkv","KKona Problem?","2021-04-19 20:47:02"
"642","lionelmuller123","you should do unban forums would be funny","2021-04-19 20:47:03"
"643","calcober","@lezvee Pog","2021-04-19 20:47:03"
"644","el_snowzin","Levy, accept my request on Linkedin Please","2021-04-19 20:47:04"
"645","toastedgrease","@Trytosaymynamebackwards  i dont have the guts to say your name backwards","2021-04-19 20:47:04"
"646","magiel321","Did Fabi lose or what","2021-04-19 20:47:04"
"647","elfofthestorm","imrosenToilet imrosenToilet","2021-04-19 20:47:05"
"648","abhfjsgfifg","D: D:","2021-04-19 20:47:06"
"649","hjalbjorn","i mean its OW, ur not","2021-04-19 20:47:06"
"650","rooki31","when is candidates starting?","2021-04-19 20:47:07"
"651","krloer_vm","Edgy white 13-15 year olds?","2021-04-19 20:47:07"
"652","abhfjsgfifg","D:","2021-04-19 20:47:08"
"653","spiritsmaker","KKona WTF","2021-04-19 20:47:08"
"654","de4d_c","Please don't stereotype edgy white teens","2021-04-19 20:47:08"
"655","darmoredfish","KKona Take that back","2021-04-19 20:47:08"
"656","grimboii","proof bro","2021-04-19 20:47:09"
"657","c_yo","catJAM","2021-04-19 20:47:10"
"658","khainamite","Brroooo Israel Adesanye!! What do you think about homie???","2021-04-19 20:47:10"
"659","gersak","русские вперед OSFrog русские вперед OSFrog  русские вперед OSFrog  русские вперед OSFrog  русские вперед OSFrog","2021-04-19 20:47:10"
"660","joelclementine","Fabiano 0:00??","2021-04-19 20:47:10"
"661","rooki31","or is it over","2021-04-19 20:47:10"
"662","sparlsbarkley","I'm dense. I was asking myself ""what is the rn word?""","2021-04-19 20:47:11"
"663","thanatos_god0fdeath","KKona good lad","2021-04-19 20:47:11"
"664","miles6000","overwatch stream overwatch stream overwatch stream overwatch stream overwatch stream overwatch stream overwatch stream overwatch stream","2021-04-19 20:47:11"
"665","duken_e","KKona Stupid Liberals","2021-04-19 20:47:11"
"666","skrubboi21","I haven't heard this song in forever","2021-04-19 20:47:12"
"667","tytysayshi","they do play overwatch in 2021 after all","2021-04-19 20:47:13"
"668","jioooh","racist","2021-04-19 20:47:13"
"669","flavius_aetius_spqr","CHAD EZ","2021-04-19 20:47:14"
"670","homsi1123","@GothamChess give me a good anime to watch","2021-04-19 20:47:14"
"671","lezvee","@calcober ????????????","2021-04-19 20:47:14"
"672","nkraemer","can we do predictions :)","2021-04-19 20:47:14"
"673","krondon","Be gone racists","2021-04-19 20:47:15"
"674","dellett","I mean all those guys were someone’s crazy uncle","2021-04-19 20:47:15"
"675","lemanque_","MODEST MOUSE HELL YEAS","2021-04-19 20:47:16"
"676","cornerhorn","sweet","2021-04-19 20:47:16"
"677","abdonaggar","did he lose","2021-04-19 20:47:17"
"678","doublehelicz","CONSERVATIVE = EDGY LULW","2021-04-19 20:47:17"
"679","fersal8125","Hi, Gotham. Greetings from Argentina","2021-04-19 20:47:17"
"680","nico_gr_","KKona","2021-04-19 20:47:17"
"681","alephbeyet","000000000 ???","2021-04-19 20:47:18"
"682","neutralperson75","KKona LIBTARDS","2021-04-19 20:47:18"
"683","baileyunlimited","KKona owned that libtard","2021-04-19 20:47:18"
"684","eric_thuffelbutter","why didn't you storm the capitol?","2021-04-19 20:47:19"
"685","f0xbox","KKona wait a minute","2021-04-19 20:47:19"
"686","cornerhorn","Good","2021-04-19 20:47:20"
"687","karansridhar","KKona","2021-04-19 20:47:20"
"688","stormy_71","oh new cup?","2021-04-19 20:47:20"
"689","reed_jr","Ban him","2021-04-19 20:47:20"
"690","mini_tsunami","Some of them are old, they are just so dumb that they sound like teenagers regardless","2021-04-19 20:47:21"
"691","pixiesticker","rook c4 here?","2021-04-19 20:47:21"
"692","hunterlteer","KKona DAMN RIGHT BROTHER","2021-04-19 20:47:21"
"693","mattthemath21","Hello Levy love your videos! Keep it up! I always click your videos to learn something new at chess! I’m not 1217 and 2 months ago I was 450!","2021-04-19 20:47:22"
"694","philipp131313","Young people are dumb nowadays","2021-04-19 20:47:22"
"695","dellett","So they’re related to a lot of people","2021-04-19 20:47:23"
