"id","user","body","created_at"
"420","tinfoilhat__","better because you’re live 5upL","2021-04-20 22:31:15"
"421","https_tete","YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT YOU ARE 4'8 ADMIT IT","2021-04-20 22:31:16"
"422","hanlbak","5upSip","2021-04-20 22:31:16"
"423","milaaa79","BLANKIES","2021-04-20 22:31:16"
"424","silbeelive","OMGGGGGGG","2021-04-20 22:31:16"
"425","yeulefruit","im good just watching a short man’s scuffed stream","2021-04-20 22:31:16"
"426","jennyklvik","HELLO 5UPÅ","2021-04-20 22:31:16"
"427","skyfire178","We back :) we good :)","2021-04-20 22:31:16"
"428","sofiaensor","5upL 5upL 5upL 5upL 5upL 5upL","2021-04-20 22:31:16"
"429","kenisharsp","I had a weird dream about you","2021-04-20 22:31:16"
"430","buildabearvvorkshop","LMAO IT WAS BORED OF U","2021-04-20 22:31:16"
"431","foxysleep","change your laptop settings?","2021-04-20 22:31:17"
"432","lisaoa","heyyy my sub expired :(","2021-04-20 22:31:17"
"433","jayleeiam","5up kinda scuffed lolll","2021-04-20 22:31:17"
"434","duckdafiretruck","Hey pink man omgHello","2021-04-20 22:31:17"
"435","frenc_hfr_y","found out that i didn't have work","2021-04-20 22:31:17"
"436","chibiuuya","Wierd laptop","2021-04-20 22:31:17"
"437","woahitsgerbrich","TIRED AND BAD WBU","2021-04-20 22:31:17"
"438","n00dlec4t","KEKW","2021-04-20 22:31:17"
"439","sophietroberts","ooooo","2021-04-20 22:31:17"
"440","milaaa79","BLANKIES BLANKIES","2021-04-20 22:31:17"
"441","arinn15","how long?","2021-04-20 22:31:18"
"442","justjschannel","Love that for you","2021-04-20 22:31:18"
"443","witchmady","5upL 5upL 5upL 5upL","2021-04-20 22:31:18"
"444","amethyst_twixie","HOWS VEGAS","2021-04-20 22:31:18"
"445","juiia_404","YEAH YEAH U MISSED US KEKW","2021-04-20 22:31:18"
"446","chamomile_citrus","wh6 does my mough taste liek soap oh n oplwase hel0","2021-04-20 22:31:18"
"447","livinglikenal","if you can’t hear anything REFRESH STREAM","2021-04-20 22:31:18"
"448","heyitsysha","NotLikeThis","2021-04-20 22:31:18"
"449","alexe_2001","Hi again!","2021-04-20 22:31:18"
"450","tiny_trex39","IM GOOD I LOVE YOUR VIDEOS AND IT IS HAS HELPED ME A LOT","2021-04-20 22:31:19"
"451","gourmetwater","HE RLY SAID SHORT STREAM FROM SHORT MAN","2021-04-20 22:31:19"
"452","raindropsplat","we backkk","2021-04-20 22:31:19"
"453","drillaaa_","Laptop is tired","2021-04-20 22:31:19"
"454","habxo","are u still in Vegas??","2021-04-20 22:31:19"
"455","blaisebelmont","meet up with sleepy?","2021-04-20 22:31:19"
"456","cookiese121","moxy mic","2021-04-20 22:31:19"
"457","milaaa79","BLANKIES BLANKIES BLANKIES","2021-04-20 22:31:19"
"458","sillyicon","the laptop said no <3","2021-04-20 22:31:20"
"459","fenja_06","I am good! How are you?","2021-04-20 22:31:20"
"460","risu666","thats so funny XDDD you can turn that off in ur laptop","2021-04-20 22:31:20"
"461","ftbutter","sleepy laptop","2021-04-20 22:31:20"
"462","dohtseraph","Okay!","2021-04-20 22:31:21"
"463","syncedthis","HEYOOOOOOOO","2021-04-20 22:31:21"
"464","stormbyrd","5upL 5upL 5upL","2021-04-20 22:31:22"
"465","mali0108","wait huh?","2021-04-20 22:31:22"
"466","venancy","HIOOO","2021-04-20 22:31:22"
"467","chrisstela","Hi :DD its 00.00 in Indonesia what a great time to watch ur stream :))","2021-04-20 22:31:22"
"468","cooolwoahman","ranbooHug HEY ????","2021-04-20 22:31:22"
"469","spelia2","aw oki","2021-04-20 22:31:23"
"470","katieb1622","laptop just said nope","2021-04-20 22:31:23"
"471","dakotahq","WELCOME BACK, WE MISSED YOU","2021-04-20 22:31:23"
"472","lischiki","how was it all???","2021-04-20 22:31:23"
"473","styclias","WHAT DID YOU THINK OF TINA’S COOKING STREAM","2021-04-20 22:31:23"
"474","sssaltysushi","laptop done with him KEKW","2021-04-20 22:31:24"
"475","naathaaliem","I feel that happens to me before in a meeting","2021-04-20 22:31:24"
"476","carabarks","lgwCry lgwCry lgwCry","2021-04-20 22:31:24"
"477","ludanielle_","monkaHmm","2021-04-20 22:31:24"
"478","angelcz0_","crunchy audio hehe u sound funny :DD","2021-04-20 22:31:24"
"479","astraltqles","OOOOO","2021-04-20 22:31:24"
"480","katie_sadge","LMAOO","2021-04-20 22:31:24"
"481","milaaa79","BLANKIES BLANKIES","2021-04-20 22:31:24"
"482","ellaaxen","HOW'S VEGAS","2021-04-20 22:31:25"
"483","huuuhhhhhhhh","THE CHAT BE GOING ZOOOOOM","2021-04-20 22:31:25"
"484","eresis8","DID STEVE FIND HIS KEYS","2021-04-20 22:31:25"
"485","lenvatine","yeah?","2021-04-20 22:31:25"
"486","jennkathi","how are u 5up?","2021-04-20 22:31:26"
"487","unicornmistyy","BLANKIES","2021-04-20 22:31:26"
"488","milaaa79","BLANKIES BLANKIES BLANKIES","2021-04-20 22:31:26"
"489","k_ene","we want the gossip on the Vegas trip","2021-04-20 22:31:26"
"490","silbeelive","YESSSSSSS","2021-04-20 22:31:26"
"491","queen_rocki","5UP Y U SO SCUFFED LUV","2021-04-20 22:31:26"
"492","amnabobo2","5up5Fu","2021-04-20 22:31:27"
"493","faithful_anon","how long will this stream be? 30 mins? 1 hour?","2021-04-20 22:31:28"
"494","nocturnavi","Hello Mr. 5up sir","2021-04-20 22:31:28"
"495","scphieee","hmm","2021-04-20 22:31:28"
"496","sheloooo_","laptop really said ahort stream","2021-04-20 22:31:28"
"497","ghjjvchyedvuijg","Welp","2021-04-20 22:31:29"
"498","cryptidvoyager","5upL","2021-04-20 22:31:29"
"499","unimoon","Janet and steve ?","2021-04-20 22:31:29"
"500","lindsey_100","5up5Fu","2021-04-20 22:31:29"
"501","angypmc","Until when are you guys gonna be together?","2021-04-20 22:31:29"
"502","dreyfuse","how was meeting steve?","2021-04-20 22:31:29"
"503","lovinter","Refresh stream if you havent","2021-04-20 22:31:29"
"504","dandilore","there's audio, try refreshing chat","2021-04-20 22:31:29"
"505","ludanielle_","BLANKIES","2021-04-20 22:31:30"
"506","milaaa79","BLANKIES BLANKIES BLANKIES BLANKIES BLANKIES","2021-04-20 22:31:30"
"507","kristiesmile","HE’S BACKKK","2021-04-20 22:31:30"
"508","dee_love16","5upComfy 5upComfy 5upComfy 5upComfy 5upComfy","2021-04-20 22:31:31"
"509","freezerburntleopard","!uptime","2021-04-20 22:31:31"
"510","williamhderry","2020 5UP IS BACK","2021-04-20 22:31:31"
"511","fossabot","@freezerburntleopard, 5uppp has been live for 1 minute and 55 seconds","2021-04-20 22:31:31"
"512","woahitsgerbrich","how long is not too long ??","2021-04-20 22:31:31"
"513","alyyyy2000","stay and have fun","2021-04-20 22:31:31"
"514","toridreamer","im so glad youall met:( that's cool","2021-04-20 22:31:31"
"515","hauntingaria715","did steve ever find his car keys?","2021-04-20 22:31:32"
"516","izzywrotethis","did y’all gamble","2021-04-20 22:31:32"
"517","jennyyax","21st","2021-04-20 22:31:32"
"518","carabarks","5upCry 5upCry 5upCry","2021-04-20 22:31:32"
"519","minty_draws5","hi 5upp I'm new to your streams and I'm happy to be here and have fun hello to you too caht","2021-04-20 22:31:32"
"520","100ksoph","STAY HAVE FUN","2021-04-20 22:31:32"
"521","snowbunnyhime","BLANKIE BLANKIES BLANKIES","2021-04-20 22:31:32"
"522","librasunset","among us play tests soon???","2021-04-20 22:31:33"
"523","b1tchykur0mi","do whatever man","2021-04-20 22:31:33"
"524","janieshh","monkaHmm","2021-04-20 22:31:33"
"525","milaaa79","monkaHmm","2021-04-20 22:31:33"
"526","sprythekid17","how was meeting everyone?","2021-04-20 22:31:33"
"527","jetfrosted","stay in vegas for a bit :D","2021-04-20 22:31:33"
"528","lucyy_flower","WE MISSED U PINK MAN","2021-04-20 22:31:34"
"529","azzanav","REFRESH REFRESH REFRESH","2021-04-20 22:31:34"
"530","markcohenproductions","stay 1 more day!","2021-04-20 22:31:34"
"531","tantheartist","5upHmm","2021-04-20 22:31:34"
"532","ludanielle_","HYPERS","2021-04-20 22:31:34"
"533","lavakek","stay till 21st","2021-04-20 22:31:35"
"534","votatoess","you said the same thing about the q n a and then streamed for like 2 hours","2021-04-20 22:31:35"
"535","hello123_rl","5upL 5upL","2021-04-20 22:31:35"
"536","janieshh","YES","2021-04-20 22:31:35"
"537","2tib3","heyims9Sad","2021-04-20 22:31:35"
"538","cryptidvoyager","POGGERS","2021-04-20 22:31:35"
"539","amysimpson2002","my birthday tomorrow","2021-04-20 22:31:35"
"540","maritholly","DID YOU HAVE FUN TINY MAN","2021-04-20 22:31:36"
"541","adriana__x","POGGERS","2021-04-20 22:31:36"
"542","lauren_jc14","WAHOOOOO","2021-04-20 22:31:36"
"543","dibivachette","yeeeee","2021-04-20 22:31:36"
"544","snowballs4u","POG","2021-04-20 22:31:36"
"545","justinnetime","HOWS VEGAS !!!","2021-04-20 22:31:36"
"546","y0urd00m","POG","2021-04-20 22:31:36"
"547","milaaa79","WOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO","2021-04-20 22:31:36"
"548","scphieee","YEAHHH I SAW","2021-04-20 22:31:37"
"549","luminve","GO BACK LATER YOU NEED A BREAK","2021-04-20 22:31:37"
"550","kirahalo","POGGGG","2021-04-20 22:31:37"
"551","max_i_milien","Are we back","2021-04-20 22:31:37"
"552","beetobal","WOOOO","2021-04-20 22:31:37"
"553","penguins_ahead","did you meet up with sleepy yet?","2021-04-20 22:31:37"
"554","vinsketch","did steve find his car keys?","2021-04-20 22:31:37"
"555","kona_ice","BLANKIES","2021-04-20 22:31:37"
"556","silbeelive","SKJDFHG","2021-04-20 22:31:37"
"557","potatovxm","YAYYYYY","2021-04-20 22:31:37"
"558","milaaa79","POGGIES","2021-04-20 22:31:37"
"559","dreamingpen","gg","2021-04-20 22:31:38"
"560","lllluuiza","UHUUU","2021-04-20 22:31:38"
"561","ludanielle_","LETS GOOOOOO peepoClap","2021-04-20 22:31:38"
"562","azeilla","POG","2021-04-20 22:31:38"
"563","cthulhunom","5upPog 5upPog 5upPog","2021-04-20 22:31:38"
"564","apolloshermes","yeaah","2021-04-20 22:31:38"
"565","y0urd00m","CONGRATS","2021-04-20 22:31:38"
"566","katboltt","POGG","2021-04-20 22:31:38"
"567","cowcology","WOOOOOO","2021-04-20 22:31:38"
"568","cookiepatch","POGGERS","2021-04-20 22:31:38"
"569","25ester28","YES LET'S GOO","2021-04-20 22:31:38"
"570","katie_sadge","BLANKIES","2021-04-20 22:31:38"
"571","scphieee","POGGERS","2021-04-20 22:31:38"
"572","blaisebelmont","WE DID","2021-04-20 22:31:38"
"573","ruthjee","pogger","2021-04-20 22:31:38"
"574","drpyhare","YAAAAY","2021-04-20 22:31:39"
"575","julz_2004","WOOOOOHOOOOOO","2021-04-20 22:31:39"
"576","sabllamas","DID HE FIND HIS KEYS???","2021-04-20 22:31:39"
"577","operabird","5upComfy 5upComfy 5upComfy 5upComfy 5upComfy 5upComfy 5upComfy","2021-04-20 22:31:39"
"578","ruhijshah","POGGGGG","2021-04-20 22:31:39"
"579","mercuryflwr","someone said rage quit????","2021-04-20 22:31:39"
"580","viyckyie","Pog","2021-04-20 22:31:39"
"581","ravvv1412","YOOO","2021-04-20 22:31:39"
"582","gretchenghost","WOOO","2021-04-20 22:31:39"
"583","alialolz","WOOOOO","2021-04-20 22:31:39"
"584","brriii33","WOOO","2021-04-20 22:31:39"
"585","juiia_404","HOW ARE WE FEELING MR STREAMER widepeepoHappy","2021-04-20 22:31:39"
"586","him3chan","!uptime","2021-04-20 22:31:39"
"587","hauntingaria715","CONGRATS!!!!","2021-04-20 22:31:39"
"588","arinn15","WOOHOOO","2021-04-20 22:31:39"
"589","hummingbyrdie","wooooo!!!!!!!!","2021-04-20 22:31:39"
"590","sillyicon","yaaaaay","2021-04-20 22:31:39"
"591","caffeineul","AYEEEEE","2021-04-20 22:31:40"
"592","5petra","Pog","2021-04-20 22:31:40"
"593","ghaia_16","POGGGG","2021-04-20 22:31:40"
"594","thetechhoodie","POGGERS","2021-04-20 22:31:40"
"595","azmura_gn","you back !","2021-04-20 22:31:40"
"596","mimidances18","yayyayayyayayya","2021-04-20 22:31:40"
"597","vivvlee","CONGRATS","2021-04-20 22:31:40"
"598","farrahoferegion","niiice","2021-04-20 22:31:41"
"599","lemondroptr3e","7 k","2021-04-20 22:31:41"
"600","megan_mooosh","wooooo","2021-04-20 22:31:41"
"601","ofcinfinite","congrats!!","2021-04-20 22:31:41"
"602","caffeineul","POGGERS","2021-04-20 22:31:41"
"603","bi_saster","WOOOOO","2021-04-20 22:31:41"
"604","hannah052504","WHATTTT LETS GOOOOO","2021-04-20 22:31:41"
"605","kaspercat","YOOOO","2021-04-20 22:31:41"
"606","sp31ghd","YEAH.","2021-04-20 22:31:41"
"607","milaaa79","POGGIES POGGIES POGGIES","2021-04-20 22:31:41"
"608","cloudysmiley","POGGERS","2021-04-20 22:31:41"
"609","mackycheesee","YAY!!!","2021-04-20 22:31:41"
"610","crystalheart5","YAYAYAYAYAYYAYAY","2021-04-20 22:31:41"
"611","khayla_","700k POGGERS","2021-04-20 22:31:41"
"612","yuushinos","yay 700k!!","2021-04-20 22:31:41"
"613","annthesosnazzian","POGGGG","2021-04-20 22:31:41"
"614","hayase64","@5uppp Have you met sleepy yet ?","2021-04-20 22:31:41"
"615","dohtseraph","POGGG","2021-04-20 22:31:41"
"616","tracksuitrob","woooo","2021-04-20 22:31:41"
"617","sadboisei","ure welcome","2021-04-20 22:31:42"
"618","natalya_99_","Stay and 5fu the next lobby!!","2021-04-20 22:31:42"
"619","mimimiu","YAYYY","2021-04-20 22:31:42"
"620","tantheartist","WOWOOWOWOWOW","2021-04-20 22:31:42"
"621","adriana__x","HYPERS","2021-04-20 22:31:42"
"622","n00dlec4t","Is hafu keeping Steve?","2021-04-20 22:31:42"
"623","barbarapall","YAYYY POGGERS","2021-04-20 22:31:42"
"624","zaraaxali","WOOOOOO","2021-04-20 22:31:42"
"625","eonadlai","Yaaaaaaaay","2021-04-20 22:31:42"
"626","raykiexe","5upPog","2021-04-20 22:31:42"
"627","coco_xxv_","lets gooooo!","2021-04-20 22:31:42"
"628","adonisagamer","Ehh congrats!!!","2021-04-20 22:31:42"
"629","adofel","LET'S GOOOO","2021-04-20 22:31:42"
"630","yilingmatriarch","CONGRATS","2021-04-20 22:31:42"
"631","justinnetime","POOOG CONGRATS!!!","2021-04-20 22:31:42"
"632","swirlberry","BLANKIES","2021-04-20 22:31:42"
"633","lol_masterofpain","congrats <3","2021-04-20 22:31:42"
"634","urmomkatherine","POGGERS","2021-04-20 22:31:42"
"635","moonlilysugar","WOOOOO","2021-04-20 22:31:42"
"636","uniturtlq168","5upPog 5upPog 5upPog 5upPog 5upPog 5upPog 5upPog","2021-04-20 22:31:42"
"637","kooktaesk","what even happen","2021-04-20 22:31:42"
"638","starlin1xe","WOOOOOOOOOOOOOOOOOO","2021-04-20 22:31:42"
"639","ichoran","HYPERS I NOTICED CONGRATS 700K","2021-04-20 22:31:42"
"640","aviorvague","AYYYY","2021-04-20 22:31:44"
"641","silentreadergil","congrats","2021-04-20 22:31:44"
"642","evu03","POG","2021-04-20 22:31:44"
"643","izzywrotethis","did y’all lose any money?","2021-04-20 22:31:44"
"644","minmini1225","CONGRATSS YEYYYYYYYY","2021-04-20 22:31:44"
"645","good2badin5sec","Were the keys in the hotel room?","2021-04-20 22:31:44"
"646","syncedthis","POGGGGG","2021-04-20 22:31:44"
"647","jennyyax","spemd time w your friends !!","2021-04-20 22:31:44"
"648","multivalence","POG","2021-04-20 22:31:44"
"649","sadgurmanpage","WOOO!!!!!","2021-04-20 22:31:44"
"650","colieen","WOOOOOOOOOOOOOOOOOO","2021-04-20 22:31:44"
"651","piyu195","POGGGGGG","2021-04-20 22:31:44"
"652","aprilpaws","congtas!!!","2021-04-20 22:31:44"
"653","jennyklvik","HELLO 5UUUP","2021-04-20 22:31:44"
"654","emz0z","ooooooo","2021-04-20 22:31:44"
"655","kibblechomp","POGGIES","2021-04-20 22:31:44"
"656","squidward_999","laptop is sleepy","2021-04-20 22:31:44"
"657","caffeineul","NICE","2021-04-20 22:31:44"
"658","renahiro","CONGRATS~~~!!!","2021-04-20 22:31:45"
"659","safour_","poggggg","2021-04-20 22:31:45"
"660","emsssaroundhere","POG","2021-04-20 22:31:45"
"661","svtchocomilk","PEOPLE","2021-04-20 22:31:45"
"662","astridsh","POGGG CONGRATS WOOO","2021-04-20 22:31:45"
"663","hyesongs","CONGRATS","2021-04-20 22:31:45"
"664","cosmicwyn","POGGGGG","2021-04-20 22:31:45"
"665","spookystarss","POGGIES","2021-04-20 22:31:45"
"666","bevillain","pog","2021-04-20 22:31:45"
"667","milaaa79","POGGERS POGGERS","2021-04-20 22:31:45"
"668","lisi__tv","POOOG","2021-04-20 22:31:45"
"669","operabird","WHOOOO 700K","2021-04-20 22:31:45"
"670","https_tete","ly 5up","2021-04-20 22:31:45"
"671","gildedserpents","Take whatever time you need 5upL","2021-04-20 22:31:45"
"672","grapesojucat","congrats!","2021-04-20 22:31:45"
"673","banaonut","AYYYY","2021-04-20 22:31:45"
"674","klerikvaira","POGGERS","2021-04-20 22:31:46"
"675","crazypandals","POG","2021-04-20 22:31:47"
"676","raquel_704","Pog","2021-04-20 22:31:47"
"677","yoinkerz_scoobs","WOOOOOOOO","2021-04-20 22:31:47"
"678","sincerelys0rry","POGGERSU","2021-04-20 22:31:47"
"679","tantheartist","LETS GOOOOOOOOO","2021-04-20 22:31:47"
"680","juiia_404","WOOOOOOOOOOOOOOO","2021-04-20 22:31:47"
"681","queen_rocki","POGGGG","2021-04-20 22:31:47"
"682","berryssad","WOOO","2021-04-20 22:31:47"
"683","leticiacaju","5upPog 5upPog 5upPog 5upPog","2021-04-20 22:31:47"
"684","sylviaarbie","POGSLIDE","2021-04-20 22:31:47"
"685","innocencefordays","congrats!!!","2021-04-20 22:31:47"
"686","p1nk_pandas","POGGGG","2021-04-20 22:31:47"
"687","dupersuper1308","POG 700K 5upPog 5upPog 5upPog","2021-04-20 22:31:47"
"688","akkhr","POG","2021-04-20 22:31:47"
"689","gothotjin","we miss u ...","2021-04-20 22:31:47"
"690","ffaeeriiee","AYY LETS GO","2021-04-20 22:31:47"
"691","siokaaaa","Woo!! congratulations 5up 5upPog","2021-04-20 22:31:47"
"692","viennata","POGGIES","2021-04-20 22:31:47"
"693","milaaa79","widepeepoHappy","2021-04-20 22:31:47"
"694","lemondroptr3e","WOOO","2021-04-20 22:31:47"
"695","ronalainee","YEAAAH CONGRATS","2021-04-20 22:31:47"
"696","drillaaa_","Whatever you want pink man","2021-04-20 22:31:47"
"697","princessss_13_","POGGIES","2021-04-20 22:31:47"
"698","mcbrogry","WOOOOOOOOOOOOOOO","2021-04-20 22:31:47"
"699","galaxy_mix","PogChamp PogChamp PogChamp","2021-04-20 22:31:47"
"700","stealthytaters","Congrats 5up!!","2021-04-20 22:31:47"
"701","hahaha_not_me","POGGG","2021-04-20 22:31:47"
"702","scphieee","congrats !! Clap","2021-04-20 22:31:47"
"703","lonesomeloves","5UP AM AT WORK HELLOO","2021-04-20 22:31:47"
"704","mimidances18","IT IS","2021-04-20 22:31:47"
"705","lil_quinn0","POG","2021-04-20 22:31:47"
"706","sophietroberts","AYEEEEE","2021-04-20 22:31:47"
"707","spelia2","5upPog 5upPog 5upPog 5upPog 5upPog","2021-04-20 22:31:47"
"708","barbarapall","LETS GOO","2021-04-20 22:31:47"
"709","turtlestann","IT DO BE THAT TYPA GAY","2021-04-20 22:31:47"
"710","iiizaharaxxx","OMEGALUL","2021-04-20 22:31:50"
"711","yhenna_1125","YEAAAA-!!! I CAUGHT IT IN 699K SUBS","2021-04-20 22:31:50"
"712","itswolfie06","POGG","2021-04-20 22:31:50"
"713","olivesteff","POGGERS","2021-04-20 22:31:50"
"714","maxineelol","YOOO POGGIES","2021-04-20 22:31:50"
"715","royalpurpleclouds","5upL 5upL 5upL 5upL","2021-04-20 22:31:50"
"716","kimonkkia","pog","2021-04-20 22:31:50"
"717","fairfitz_","YAY!!!!","2021-04-20 22:31:50"
"718","shvep_","pog!!","2021-04-20 22:31:50"
"719","crimsonightmre","POGGG","2021-04-20 22:31:50"
"720","fossabot","5upL 5upL 5upL 5upL","2021-04-20 22:31:50"
"721","shimjayoon","BLANKIES BLANKIES BLANKIES","2021-04-20 22:31:50"
"722","wontokkis","WELCOME","2021-04-20 22:31:50"
"723","lucyzhuo_","stay till 21st!!!","2021-04-20 22:31:50"
"724","krypticc0","5up is tall guys it's just everyone at hafu's just giants ????????","2021-04-20 22:31:50"
"725","saroshrazvi","Congrats","2021-04-20 22:31:50"
"726","sara_bbruun","YAYYYYYYY","2021-04-20 22:31:50"
"727","sofiaensor","700k PEOPLE HAHAH","2021-04-20 22:31:50"
"728","ichoran","5upPog 5upPog 5upPog 5upPog 5upPog","2021-04-20 22:31:50"
"729","cryptidvoyager","ROAD TO 1M POGGERS","2021-04-20 22:31:50"
"730","actually_netherlands","YAYYYYYYYYYY","2021-04-20 22:31:50"
"731","kristaldiamonds","WOOOOOO","2021-04-20 22:31:50"
"732","wavellite","YAYAYYY","2021-04-20 22:31:50"
"733","sheqerd","congrats !!! BLANKIES","2021-04-20 22:31:50"
"734","dohtseraph","WELL IT KIND OF MAKES SENSE","2021-04-20 22:31:50"
"735","doctorlyaura2","POGG","2021-04-20 22:31:50"
"736","butt3redt0ast","Hello pink man","2021-04-20 22:31:50"
"737","milaikes","POG","2021-04-20 22:31:50"
"738","gugaloo88","5upPog 5upPog 5upPog 5upPog 5upPog 5upPog","2021-04-20 22:31:50"
"739","ahahhahhhhh","WOWWWW","2021-04-20 22:31:50"
"740","blaisebelmont","POG 5upPog","2021-04-20 22:31:50"
"741","satekummerhays","POG","2021-04-20 22:31:50"
"742","juiia_404","WOWOOOOOOO","2021-04-20 22:31:50"
"743","julz_2004","YAAAAAAAAAA","2021-04-20 22:31:50"
"744","kawii03","ah yes people","2021-04-20 22:31:50"
"745","scphieee","peepoClap","2021-04-20 22:31:51"
"746","wu_yunshan","WOOOOOO","2021-04-20 22:31:51"
"747","uhkamryn","WOOOO","2021-04-20 22:31:51"
"748","wh4teveranna","wooooo","2021-04-20 22:31:51"
"749","autumnz_lol","WOOOOO","2021-04-20 22:31:51"
"750","milaaa79","CNGRATSSSSSS","2021-04-20 22:31:51"
